mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	Ottava:8va	decrescendo_hairpin	crescendo_hairpin
92	92	275	275	0.25	1/2	1/2	Chord	3/4	1	2	1/16		1/16	1	1593												
92	92	1101/4	1101/4	0.25	9/16	9/16	Chord	3/4	1	2	1/16		1/16	1	1594												
92	92	551/2	551/2	0.25	5/8	5/8	Chord	3/4	1	2	1/16		1/16	1	1595												
92	92	1103/4	1103/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	1596												
92	92	547/2	547/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1597									172			
92	92	274	274	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1598									172			
92	92	275	275	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1599												
92	92	273	273	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	1600		articTenutoBelow										
93	93	276	276	0.0	0	0	Dynamic	3/4	1	1	0					f											
93	93	276	276	0.0	0	0	Spanner	3/4	1	1	0																10
93	93	276	276	3.0	0	0	Chord	3/4	1	1	3/4		1/2	3/2	1601									173			10
93	93	276	276	0.25	0	0	Chord	3/4	1	2	1/16		1/16	1	1602												10
93	93	1105/4	1105/4	0.25	1/16	1/16	Chord	3/4	1	2	1/16		1/16	1	1603												10
93	93	553/2	553/2	0.25	1/8	1/8	Chord	3/4	1	2	1/16		1/16	1	1604												10
93	93	1107/4	1107/4	0.25	3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	1605												10
93	93	277	277	0.25	1/4	1/4	Chord	3/4	1	2	1/16		1/16	1	1606												10
93	93	1109/4	1109/4	0.25	5/16	5/16	Chord	3/4	1	2	1/16		1/16	1	1607												10
93	93	555/2	555/2	0.25	3/8	3/8	Chord	3/4	1	2	1/16		1/16	1	1608												10
93	93	1111/4	1111/4	0.25	7/16	7/16	Chord	3/4	1	2	1/16		1/16	1	1609												10
93	93	278	278	0.25	1/2	1/2	Chord	3/4	1	2	1/16		1/16	1	1610												10
93	93	1113/4	1113/4	0.25	9/16	9/16	Chord	3/4	1	2	1/16		1/16	1	1611												10
93	93	557/2	557/2	0.25	5/8	5/8	Chord	3/4	1	2	1/16		1/16	1	1612												10
93	93	1115/4	1115/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	1613												10
93	93	553/2	553/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1614									174			
93	93	277	277	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1615									174			
93	93	278	278	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1616									174			
93	93	557/2	557/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1617									174			
93	93	276	276	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	1618												
94	94	279	279	0.0	0	0	Spanner	3/4	1	1	0													173			
94	94	279	279	0.0	0	0	Spanner	3/4	1	1	0													173			11
94	94	279	279	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1619									173			11
94	94	280	280	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1620									173			11
94	94	281	281	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1621									173			11
94	94	279	279	0.25	0	0	Chord	3/4	1	2	1/16		1/16	1	1622												11
94	94	1117/4	1117/4	0.25	1/16	1/16	Chord	3/4	1	2	1/16		1/16	1	1623												11
94	94	559/2	559/2	0.25	1/8	1/8	Chord	3/4	1	2	1/16		1/16	1	1624												11
94	94	1119/4	1119/4	0.25	3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	1625												11
94	94	280	280	0.25	1/4	1/4	Chord	3/4	1	2	1/16		1/16	1	1626												11
94	94	1121/4	1121/4	0.25	5/16	5/16	Chord	3/4	1	2	1/16		1/16	1	1627												11
94	94	561/2	561/2	0.25	3/8	3/8	Chord	3/4	1	2	1/16		1/16	1	1628												11
94	94	1123/4	1123/4	0.25	7/16	7/16	Chord	3/4	1	2	1/16		1/16	1	1629												11
94	94	281	281	0.25	1/2	1/2	Chord	3/4	1	2	1/16		1/16	1	1630												11
94	94	1125/4	1125/4	0.25	9/16	9/16	Chord	3/4	1	2	1/16		1/16	1	1631												11
94	94	563/2	563/2	0.25	5/8	5/8	Chord	3/4	1	2	1/16		1/16	1	1632												11
94	94	1127/4	1127/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	1633												11
94	94	279	279	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	1634												
95	95	282	282	0.0	0	0	Spanner	3/4	1	1	0													173			
95	95	282	282	0.0	0	0	Spanner	3/4	1	1	0													173		13	
95	95	282	282	3.0	0	0	Chord	3/4	1	1	3/4		1/2	3/2	1635									173		13	
95	95	282	282	0.25	0	0	Chord	3/4	1	2	1/16		1/16	1	1636											13	
95	95	1129/4	1129/4	0.25	1/16	1/16	Chord	3/4	1	2	1/16		1/16	1	1637											13	
95	95	565/2	565/2	0.25	1/8	1/8	Chord	3/4	1	2	1/16		1/16	1	1638											13	
95	95	1131/4	1131/4	0.25	3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	1639											13	
95	95	283	283	0.25	1/4	1/4	Chord	3/4	1	2	1/16		1/16	1	1640											13	
95	95	1133/4	1133/4	0.25	5/16	5/16	Chord	3/4	1	2	1/16		1/16	1	1641											13	
95	95	567/2	567/2	0.25	3/8	3/8	Chord	3/4	1	2	1/16		1/16	1	1642											13	
95	95	1135/4	1135/4	0.25	7/16	7/16	Chord	3/4	1	2	1/16		1/16	1	1643											13	
95	95	284	284	0.25	1/2	1/2	Chord	3/4	1	2	1/16		1/16	1	1644											13	
95	95	1137/4	1137/4	0.25	9/16	9/16	Chord	3/4	1	2	1/16		1/16	1	1645											13	
95	95	569/2	569/2	0.25	5/8	5/8	Chord	3/4	1	2	1/16		1/16	1	1646											13	
95	95	1139/4	1139/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	1647											13	
95	95	565/2	565/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1648									175			
95	95	283	283	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1649									175			
95	95	284	284	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1650									175			
95	95	569/2	569/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1651												
95	95	282	282	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	1652												
96	96	285	285	0.0	0	0	Spanner	3/4	1	1	0													173			
96	96	285	285	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1653									173			
96	96	286	286	0.0	1/4	1/4	StaffText	3/4	1	1	0							dim.						173			
96	96	286	286	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1654									173			
96	96	287	287	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1655									173			
96	96	285	285	0.25	0	0	Chord	3/4	1	2	1/16		1/16	1	1656												
96	96	1141/4	1141/4	0.25	1/16	1/16	Chord	3/4	1	2	1/16		1/16	1	1657												
96	96	571/2	571/2	0.25	1/8	1/8	Chord	3/4	1	2	1/16		1/16	1	1658												
96	96	1143/4	1143/4	0.25	3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	1659												
96	96	286	286	0.25	1/4	1/4	Chord	3/4	1	2	1/16		1/16	1	1660												
96	96	1145/4	1145/4	0.25	5/16	5/16	Chord	3/4	1	2	1/16		1/16	1	1661												
96	96	573/2	573/2	0.25	3/8	3/8	Chord	3/4	1	2	1/16		1/16	1	1662												
96	96	1147/4	1147/4	0.25	7/16	7/16	Chord	3/4	1	2	1/16		1/16	1	1663												
96	96	287	287	0.25	1/2	1/2	Chord	3/4	1	2	1/16		1/16	1	1664												
96	96	1149/4	1149/4	0.25	9/16	9/16	Chord	3/4	1	2	1/16		1/16	1	1665												
96	96	575/2	575/2	0.25	5/8	5/8	Chord	3/4	1	2	1/16		1/16	1	1666												
96	96	1151/4	1151/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	1667												
96	96	285	285	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1668												
96	96	287	287	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1669		articStaccatoAbove										
97	97	288	288	0.0	0	0	Dynamic	3/4	1	1	0					pp											
97	97	288	288	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1670		articStaccatoAbove										
97	97	577/2	577/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1671									176			
97	97	1155/4	1155/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1672									176			
97	97	289	289	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1673		articStaccatoBelow										
97	97	579/2	579/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1674		articStaccatoBelow										
97	97	581/2	581/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1675		articStaccatoAbove										
97	97	288	288	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1676		articStaccatoBelow										
97	97	577/2	577/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	1677									177			
97	97	1155/4	1155/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	1678									177			
97	97	289	289	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1679		articStaccatoAbove										
97	97	579/2	579/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1680		articStaccatoAbove										
97	97	581/2	581/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1681		articStaccatoBelow										
98	98	291	291	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1682		articStaccatoAbove										
98	98	583/2	583/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1683									178			
98	98	1167/4	1167/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1684									178			
98	98	292	292	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1685		articStaccatoBelow										
98	98	585/2	585/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1686		articStaccatoBelow										
98	98	587/2	587/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1687		articStaccatoAbove										
98	98	291	291	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1688		articStaccatoBelow										
98	98	583/2	583/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	1689									179			
98	98	1167/4	1167/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	1690									179			
98	98	292	292	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1691		articStaccatoAbove										
98	98	585/2	585/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1692		articStaccatoAbove										
98	98	587/2	587/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1693		articStaccatoBelow										
99	99	294	294	0.0	0	0	StaffText	3/4	1	1	0							più									
99	99	294	294	0.0	0	0	Dynamic	3/4	1	1	0					pp											
99	99	294	294	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1694		articStaccatoAbove										
99	99	589/2	589/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1695									180			
99	99	1179/4	1179/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1696									180			
99	99	295	295	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1697		articStaccatoBelow										
99	99	591/2	591/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1698		articStaccatoBelow										
99	99	593/2	593/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1699		articStaccatoAbove										
99	99	294	294	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1700		articStaccatoAbove										
99	99	589/2	589/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	1701									181			
99	99	1179/4	1179/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	1702									181			
99	99	295	295	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1703		articStaccatoAbove										
99	99	591/2	591/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1704		articStaccatoAbove										
99	99	593/2	593/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1705		articStaccatoBelow										
100	100	297	297	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1706		articStaccatoAbove										
100	100	595/2	595/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1707									182			
100	100	1191/4	1191/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1708									182			
100	100	298	298	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1709		articStaccatoBelow										
100	100	597/2	597/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1710		articStaccatoBelow										
100	100	599/2	599/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1711		articStaccatoAbove										
100	100	297	297	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1712		articStaccatoBelow										
100	100	595/2	595/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	1713									183			
100	100	1191/4	1191/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	1714									183			
100	100	298	298	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1715		articStaccatoAbove										
100	100	597/2	597/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1716		articStaccatoAbove										
100	100	599/2	599/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1717		articStaccatoAbove										
101	101	300	300	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1718		articStaccatoAbove										
101	101	300	300	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1719		articStaccatoAbove										
101	101	301	301	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1720		articAccentBelow										
101	101	302	302	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1721		articAccentAbove										
102	102	303	303	0.0	0	0	Dynamic	3/4	1	1	0					sf											
102	102	303	303	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1722		articAccentBelow										
102	102	304	304	0.0	1/4	1/4	Dynamic	3/4	1	1	0					ppp											
102	102	304	304	0.0	1/4	1/4	StaffText	3/4	1	1	0							gliss.									
102	102	304	304	0.08333333333333333	1/4	1/4	Chord	3/4	1	1	1/48		1/32	2/3	1723									184			
102	102	3649/12	3649/12	0.08333333333333333	13/48	13/48	Chord	3/4	1	1	1/48		1/32	2/3	1724									184			
102	102	1825/6	1825/6	0.08333333333333333	7/24	7/24	Chord	3/4	1	1	1/48		1/32	2/3	1725									184			
102	102	1217/4	1217/4	0.08333333333333333	5/16	5/16	Chord	3/4	1	1	1/48		1/32	2/3	1726									184			
102	102	913/3	913/3	0.08333333333333333	1/3	1/3	Chord	3/4	1	1	1/48		1/32	2/3	1727									184			
102	102	3653/12	3653/12	0.08333333333333333	17/48	17/48	Chord	3/4	1	1	1/48		1/32	2/3	1728									184			
102	102	609/2	609/2	0.08333333333333333	3/8	3/8	Chord	3/4	1	1	1/48		1/32	2/3	1729									184			
102	102	3655/12	3655/12	0.08333333333333333	19/48	19/48	Chord	3/4	1	1	1/48		1/32	2/3	1730									184			
102	102	914/3	914/3	0.08333333333333333	5/12	5/12	Chord	3/4	1	1	1/48		1/32	2/3	1731									184			
102	102	1219/4	1219/4	0.08333333333333333	7/16	7/16	Chord	3/4	1	1	1/48		1/32	2/3	1732									184			
102	102	1829/6	1829/6	0.08333333333333333	11/24	11/24	Chord	3/4	1	1	1/48		1/32	2/3	1733									184			
102	102	3659/12	3659/12	0.08333333333333333	23/48	23/48	Chord	3/4	1	1	1/48		1/32	2/3	1734									184			
102	102	305	305	0.0	1/2	1/2	Spanner	3/4	1	1	0													184	0		
102	102	305	305	0.08333333333333333	1/2	1/2	Chord	3/4	1	1	1/48		1/32	2/3	1735									184	0		
102	102	3661/12	3661/12	0.08333333333333333	25/48	25/48	Chord	3/4	1	1	1/48		1/32	2/3	1736									184	0		
102	102	1831/6	1831/6	0.08333333333333333	13/24	13/24	Chord	3/4	1	1	1/48		1/32	2/3	1737									184	0		
102	102	1221/4	1221/4	0.08333333333333333	9/16	9/16	Chord	3/4	1	1	1/48		1/32	2/3	1738									184	0		
102	102	916/3	916/3	0.08333333333333333	7/12	7/12	Chord	3/4	1	1	1/48		1/32	2/3	1739									184	0		
102	102	3665/12	3665/12	0.08333333333333333	29/48	29/48	Chord	3/4	1	1	1/48		1/32	2/3	1740									184	0		
102	102	611/2	611/2	0.08333333333333333	5/8	5/8	Chord	3/4	1	1	1/48		1/32	2/3	1741									184	0		
102	102	3667/12	3667/12	0.08333333333333333	31/48	31/48	Chord	3/4	1	1	1/48		1/32	2/3	1742									184	0		
102	102	917/3	917/3	0.08333333333333333	2/3	2/3	Chord	3/4	1	1	1/48		1/32	2/3	1743									184	0		
102	102	1223/4	1223/4	0.08333333333333333	11/16	11/16	Chord	3/4	1	1	1/48		1/32	2/3	1744									184	0		
102	102	1835/6	1835/6	0.08333333333333333	17/24	17/24	Chord	3/4	1	1	1/48		1/32	2/3	1745									184	0		
102	102	3671/12	3671/12	0.08333333333333333	35/48	35/48	Chord	3/4	1	1	1/48		1/32	2/3	1746									184	0		
102	102	304	304	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1747												
102	102	305	305	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1748												
103	103	306	306	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1749										0		
103	103	613/2	613/2	0.0	1/8	1/8	Spanner	3/4	1	1	0																
103	103	306	306	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1750												
104	104	309	309	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1751		articStaccatoBelow										
104	104	309	309	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1752		articStaccatoBelow										
